Model,Class,Q,e,i,H6,H8,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,H25.5
All,SS,20,0.7,40,,0.424264068711929,0.282842712474619,0.8,1.2,4.8,13.4,6.2,,,,,,,,,,
All,SS,20,0.7,60,,,,,0.282842712474619,0.989949493661167,2.40416305603426,1.5556349186104,,,,,,,,,,
All,SS,20,0.7,90,,,0.0816496580927726,,,,,,,,,,,,,,,
All,SS,20,0.7,180,,,,,,,,,,,,,,,,,,
All,SS,20,0.9,2,,,,,,,,,,,,,,,,,,
All,SS,20,0.9,5,,,,,,,,,,,,,,,,,,
All,SS,20,0.9,10,,,0.424264068711928,0.2,,,,,,,,,,,,,,
All,SS,20,0.9,15,,,0.424264068711928,,,,,,,,,,,,,,,
All,SS,20,0.9,20,,,0.141421356237309,,0.2,,,0.2,,,,,,,,,,
All,SS,20,0.9,25,,0.141421356237309,0.424264068711928,,0.2,,,,,,,,,,,,,
All,SS,20,0.9,30,,0.141421356237309,0.424264068711928,,,,,,,,,,,,,,,
All,SS,20,0.9,40,,,0.1,0.141421356237309,,0.141421356237309,,,,,,,,,,,,
All,SS,20,0.9,60,,0.0707106781186547,,0.1,,,,,,,,,,,,,,
All,SS,20,0.9,90,,,,,0.0816496580927726,,,,,,,,,,,,,
All,SS,20,0.9,180,,,,0.0942809041582063,0.0471404520791032,,,,,,,,,,,,,
All,SS,20,1.1,2,,,,,,,,,,,,,,,,,,
All,SS,20,1.1,5,,,,,,,,,,,,,,,,,,
All,SS,20,1.1,10,,0.0707106781186547,0.0707106781186547,,,0.1,,,,,,,,,,,,
All,SS,20,1.1,15,0.0408248290463863,,,,,,,,,,,,,,,,,
All,SS,20,1.1,20,,0.0707106781186547,,,,,,,,,,,,,,,,
All,SS,20,1.1,25,,0.0707106781186547,,,,,,,,,,,,,,,,
All,SS,20,1.1,30,,,,,,,,,,,,,,,,,,
All,SS,20,1.1,40,,,,,,,,,,,,,,,,,,
All,SS,20,1.1,60,,,0.0707106781186547,,,,,,,,,,,,,,,
All,SS,20,1.1,90,,0.0288675134594813,0.0577350269189626,,,,,,,,,,,,,,,
All,SS,20,1.1,180,,,0.0166666666666667,,0.0235702260395516,,,,,,,,,,,,,
All,SS,30,0.1,2,,8.27042925125413,28.257299941785,2.92403830344269,,,,,,,,,,,,,,
All,SS,30,0.1,5,0.974679434480896,30.3874974290414,111.983555340356,2.38746727726266,0.795822425754221,,,,,,,,,,,,,
All,SS,30,0.1,10,1.25830573921179,36.6147511257417,150.382013552153,8.01373820385967,,0.616441400296898,,,,,,,,,,,,
All,SS,30,0.1,15,1.00664459136943,16.5638159854546,78.4601809837321,6.16441400296898,0.616441400296898,,,,,,,,,,,,,
All,SS,30,0.1,20,0.754983443527075,7.84601809837321,37.0506410200957,3.69864840178139,1.2328828005938,,,,,,,,,,,,,
All,SS,30,0.1,25,,1.3076696830622,11.3331372532058,3.69864840178139,,,,,,,,,,,,,,
All,SS,30,0.1,30,,0.435889894354067,2.17944947177034,1.84932420089069,1.2328828005938,,,,,,,,,,,,,
All,SS,30,0.1,40,,0.616441400296898,1.2328828005938,0.871779788708135,0.435889894354067,,,,,,,,,,,,,
All,SS,30,0.1,60,,,,,,,,,,,,,,,,,,
All,SS,30,0.1,90,,,,,,,,,,,,,,,,,,
All,SS,30,0.1,180,,,,,,,,,,,,,,,,,,
All,SS,30,0.2,2,,1.95576072156079,4.56344168364185,,,,,,,,,,,,,,,
All,SS,30,0.2,5,0.921954445729289,17.5655913649384,69.197784164909,6.02218122167265,,,,,,,,,,,,,,
All,SS,30,0.2,10,0.238047614284762,24.3263231911442,74.6282118236797,6.41404708432983,1.16619037896906,,,,,,,,,,,,,
All,SS,30,0.2,15,0.714142842854285,6.59696900098826,24.3263231911442,11.6619037896906,,,,,,,,,,,,,,
All,SS,30,0.2,20,,3.29848450049413,11.9570063142912,3.49857113690718,,,,,,,,,,,,,,
All,SS,30,0.2,25,0.476095228569523,4.12310562561766,6.59696900098826,1.16619037896906,,,,,,,,,,,,,,
All,SS,30,0.2,30,,0.412310562561766,0.412310562561766,1.16619037896906,1.16619037896906,,,,,,,,,,,,,
All,SS,30,0.2,40,,0.58309518948453,0.874642784226795,0.824621125123532,1.2369316876853,,,,,,,,,,,,,
All,SS,30,0.2,60,,,,,,,,,,,,,,,,,,
All,SS,30,0.2,90,,,,,,,,,,,,,,,,,,
All,SS,30,0.2,180,,,,,,,,,,,,,,,,,,
All,SS,30,0.3,2,,2.44948974278318,10.4103314068285,,,,,,,,,,,,,,,
All,SS,30,0.3,5,1.44337567297406,25,40,2.12132034355964,,,,,,,,,,,,,,
All,SS,30,0.3,10,0.894427190999916,28.6600767619349,52.6725735084209,5.47722557505166,0.547722557505166,,,,,,,,,,,,,
All,SS,30,0.3,15,0.670820393249937,13.9427400463467,20.9141100695201,1.6431676725155,1.6431676725155,,,,,,,,,,,,,
All,SS,30,0.3,20,0.894427190999916,6.19677335393187,7.74596669241483,2.19089023002066,,,,,,,,,,,,,,
All,SS,30,0.3,25,,4.26028168082816,2.32379000772445,1.6431676725155,,,,,,,,,,,,,,
All,SS,30,0.3,30,,1.16189500386223,1.54919333848297,,,,,,,,,,,,,,,
All,SS,30,0.3,40,,0.547722557505166,0.547722557505166,0.387298334620742,,,,,,,,,,,,,,
All,SS,30,0.3,60,,,0.387298334620742,0.273861278752583,0.273861278752583,0.273861278752583,,,,,,,,,,,,
All,SS,30,0.3,90,,,,,,,,,,,,,,,,,,
All,SS,30,0.3,180,,,,,,,,,,,,,,,,,,
All,SS,30,0.4,2,,2.28035085019828,0.570087712549569,,,,,,,,,,,,,,,
All,SS,30,0.4,5,0.268741924943285,0.465474668125631,4.18927201313068,,,,,,,,,,,,,,,
All,SS,30,0.4,10,0.208166599946613,3.96610640301039,4.68721665810318,,,,,,,,,,,,,,,
All,SS,30,0.4,15,,2.88444102037119,2.52388589282479,,,,,,,,,,,,,,,
All,SS,30,0.4,20,,1.80277563773199,2.16333076527839,0.509901951359278,,,,,,,,,,,,,,
All,SS,30,0.4,25,,1.4422205101856,1.0816653826392,0.509901951359278,,,,,,,,,,,,,,
All,SS,30,0.4,30,,2.16333076527839,0.721110255092798,,,,,,,,,,,,,,,
All,SS,30,0.4,40,,0.509901951359278,0.254950975679639,0.360555127546399,0.360555127546399,,,,,,,,,,,,,
All,SS,30,0.4,60,,0.360555127546399,,,,,,,,,,,,,,,,
All,SS,30,0.4,90,,,,,,,,,,,,,,,,,,
All,SS,30,0.4,180,,0.169967317119759,,,,,,,,,,,,,,,,
All,SS,30,0.5,2,,,0.524404424085076,,,,,,,,,,,,,,,
All,SS,30,0.5,5,,0.428174419288838,0.428174419288838,,,,,,,,,,,,,,,
All,SS,30,0.5,10,0.191485421551268,0.66332495807108,0.66332495807108,0.469041575982343,,,,,,,,,,,,,,
All,SS,30,0.5,15,,0.66332495807108,1.32664991614216,,,,,,,,,,,,,,,
All,SS,30,0.5,20,,0.66332495807108,0.33166247903554,,,,,,,,,,,,,,,
All,SS,30,0.5,25,0.191485421551268,0.33166247903554,0.33166247903554,,,,,,,,,,,,,,,
All,SS,30,0.5,30,,0.33166247903554,0.33166247903554,,,,,,,,,,,,,,,
All,SS,30,0.5,40,,0.234520787991172,0.234520787991172,,,,,,,,,,,,,,,
All,SS,30,0.5,60,,0.16583123951777,,,,,,,,,,,,,,,,
All,SS,30,0.5,90,,,,,,,,,,,,,,,,,,
All,SS,30,0.5,180,,,0.156347191994114,,,,,,,,,,,,,,,
All,SS,30,0.7,2,,,0.316227766016838,,,,,,,,,,,,,,,
All,SS,30,0.7,5,,0.258198889747161,0.258198889747161,,,,,,,,,,,,,,,
All,SS,30,0.7,10,,0.4,1.2,,,,,,,,,,,,,,,
All,SS,30,0.7,15,,0.8,0.8,,,,,,,,,,,,,,,
All,SS,30,0.7,20,0.115470053837925,0.2,0.2,,,,,,,,,,,,,,,
All,SS,30,0.7,25,,0.8,,,,,,,,,,,,,,,,
All,SS,30,0.7,30,,0.2,0.4,,,,,,,,,,,,,,,
All,SS,30,0.7,40,,0.14142135623731,,0.2,,,,,,,,,,,,,,
All,SS,30,0.7,60,,0.1,0.1,,,,,,,,,,,,,,,
All,SS,30,0.7,90,,,0.0816496580927726,,,,,,,,,,,,,,,
All,SS,30,0.7,180,,,,,,,,,,,,,,,,,,
All,SS,30,0.9,2,,,,,,,,,,,,,,,,,,
All,SS,30,0.9,5,,0.182574185835055,0.547722557505166,,,,,,,,,,,,,,,
All,SS,30,0.9,10,0.0816496580927726,0.424264068711928,0.989949493661166,0.2,,,,,,,,,,,,,,
All,SS,30,0.9,15,0.0816496580927726,0.282842712474619,0.282842712474619,,,,,,,,,,,,,,,
All,SS,30,0.9,20,,0.282842712474619,,,,,,,,,,,,,,,,
All,SS,30,0.9,25,,0.282842712474619,0.141421356237309,,,,,,,,,,,,,,,
All,SS,30,0.9,30,,0.141421356237309,0.424264068711928,,,,,,,,,,,,,,,
All,SS,30,0.9,40,,0.1,0.2,,,,,,,,,,,,,,,
All,SS,30,0.9,60,,,0.0707106781186547,,,,,,,,,,,,,,,
All,SS,30,0.9,90,,,,,,,,,,,,,,,,,,
All,SS,30,0.9,180,,,,,,,,,,,,,,,,,,
All,SS,30,1.1,2,,,,,,,,,,,,,,,,,,
All,SS,30,1.1,5,,,0.0912870929175277,,,,,,,,,,,,,,,
All,SS,30,1.1,10,,,0.0707106781186547,,,,,,,,,,,,,,,
All,SS,30,1.1,15,,,0.212132034355964,0.2,,,,,,,,,,,,,,
All,SS,30,1.1,20,,,,0.1,,,,,,,,,,,,,,
All,SS,30,1.1,25,,,0.0707106781186547,,,,,,,,,,,,,,,
All,SS,30,1.1,30,,,0.0707106781186547,,,,,,,,,,,,,,,
All,SS,30,1.1,40,,,0.05,,,,,,,,,,,,,,,
All,SS,30,1.1,60,,,,,,,,,,,,,,,,,,
All,SS,30,1.1,90,,,,,,,,,,,,,,,,,,
All,SS,30,1.1,180,,,,,,,,,,,,,,,,,,
All,SS,40,0.1,2,39.393210074834,909.05801520035,1195.76622924383,,,,,,,,,,,,,,,
All,SS,40,0.1,5,87.0713628136267,2057.34612223288,2311.70073034263,1.59164485150844,,,,,,,,,,,,,,
All,SS,40,0.1,10,59.1403697429542,1506.87136478201,1743.55957741627,,0.616441400296898,,,,,,,,,,,,,
All,SS,40,0.1,15,24.1594701928664,492.555580620096,547.041817414355,0.616441400296898,,,,,,,,,,,,,,
All,SS,40,0.1,20,7.80149558311311,188.740324255311,173.920067847273,,,,,,,,,,,,,,,
All,SS,40,0.1,25,1.76162803489651,62.7681447869857,69.3064932022967,,,,,,,,,,,,,,,
All,SS,40,0.1,30,1.76162803489651,16.5638159854546,25.2816138725359,,,,,,,,,,,,,,,
All,SS,40,0.1,40,0.177951304200522,4.31508980207828,3.69864840178139,,,,,,,,,,,,,,,
All,SS,40,0.1,60,,1.3076696830622,0.217944947177034,,,,,,,,,,,,,,,
All,SS,40,0.1,90,,,,,,,,,,,,,,,,,,
All,SS,40,0.1,180,,,,,,,,,,,,,,,,,,
All,SS,40,0.2,2,41.0261095726449,704.725780002406,451.780726680544,,,,,,,,,,,,,,,
All,SS,40,0.2,5,77.4441734412603,1592.61361708775,1089.06666462618,,0.752772652709081,,,,,,,,,,,,,
All,SS,40,0.2,10,55.2270465140647,1061.69969859655,761.949919614144,,,,,,,,,,,,,,,
All,SS,40,0.2,15,20.4720948284895,446.944649816954,356.236326053366,,,,,,,,,,,,,,,
All,SS,40,0.2,20,8.0936188856819,204.093728468074,173.170436275942,,,,,,,,,,,,,,,
All,SS,40,0.2,25,3.57071421427143,79.5759385744209,70.0927956355002,,,,,,,,,,,,,,,
All,SS,40,0.2,30,6.42728558568857,24.738633753706,19.7909070029648,,,,,,,,,,,,,,,
All,SS,40,0.2,40,0.841625411530173,12.2449989791751,3.79011873164945,,,,,,,,,,,,,,,
All,SS,40,0.2,60,,1.03077640640442,0.412310562561766,,,,,,,,,,,,,,,
All,SS,40,0.2,90,,,,,,,,,,,,,,,,,,
All,SS,40,0.2,180,,0.485912657903775,,,,,,,,,,,,,,,,
All,SS,40,0.3,2,38.5373195746668,520.516570341425,246.173719149709,,,,,,,,,,,,,,,
All,SS,40,0.3,5,62.0651539378848,773.5,431.5,0.707106781186548,,,,,,,,,,,,,,
All,SS,40,0.3,10,36.0006944377466,424.866273078954,280.403994265417,0.547722557505166,,,,,,,,,,,,,,
All,SS,40,0.3,15,6.70820393249937,126.259257086362,97.5991803244269,,,,,,,,,,,,,,,
All,SS,40,0.3,20,5.59016994374947,54.6090651815246,57.7074518584905,,,,,,,,,,,,,,,
All,SS,40,0.3,25,1.56524758424985,19.3649167310371,19.3649167310371,,,,,,,,,,,,,,,
All,SS,40,0.3,30,0.894427190999916,13.1681433771052,5.80947501931113,,,,,,,,,,,,,,,
All,SS,40,0.3,40,1.26491106406735,6.84653196881458,3.01247406627841,,,,,,,,,,,,,,,
All,SS,40,0.3,60,,0.968245836551854,0.193649167310371,,,,,,,,,,,,,,,
All,SS,40,0.3,90,,,,,,,,,,,,,,,,,,
All,SS,40,0.3,180,,,,,,,,,,,,,,,,,,
All,SS,40,0.4,2,25.0146623669666,184.138331153511,96.9149111334267,,,,,,,,,,,,,,,
All,SS,40,0.4,5,14.7808058718807,121.48888838079,83.7854402626136,,,,,,,,,,,,,,,
All,SS,40,0.4,10,9.99199679743743,116.819861325033,86.1726754835893,0.509901951359278,,,,,,,,,,,,,,
All,SS,40,0.4,15,8.11849739791792,69.587139616455,57.3282652798774,,,,,,,,,,,,,,,
All,SS,40,0.4,20,5.62049819855856,47.5932768361246,32.4499614791759,,,,,,,,,,,,,,,
All,SS,40,0.4,25,3.1224989991992,34.9738473720007,23.7966384180623,,,,,,,,,,,,,,,
All,SS,40,0.4,30,2.28983259941275,19.1094217599591,13.7010948467632,,,,,,,,,,,,,,,
All,SS,40,0.4,40,0.883176086632784,7.39357829470954,4.5891175622335,,,,,,,,,,,,,,,
All,SS,40,0.4,60,0.208166599946613,0.721110255092798,0.180277563773199,,,,,,,,,,,,,,,
All,SS,40,0.4,90,,,0.147196014438797,,,,,,,,,,,,,,,
All,SS,40,0.4,180,,0.0849836585598797,,,,,,,,,,,,,,,,
All,SS,40,0.5,2,1.8165902124585,26.7446256283389,27.2690300524239,,,,,,,,,,,,,,,
All,SS,40,0.5,5,4.94413232473044,56.0908489268377,35.9666512202624,,,,,,,,,,,,,,,
All,SS,40,0.5,10,4.02119385257662,47.0960720230467,42.7844597955847,,,,,,,,,,,,,,,
All,SS,40,0.5,15,3.25525216637155,28.854635676092,33.8295728616251,,,,,,,,,,,,,,,
All,SS,40,0.5,20,3.82970843102535,32.8345854245185,24.2113609695944,,,,,,,,,,,,,,,
All,SS,40,0.5,25,2.29782505861521,15.5881365146704,17.2464489098481,,,,,,,,,,,,,,,
All,SS,40,0.5,30,0.957427107756338,13.5981616404571,12.6031742033505,,,,,,,,,,,,,,,
All,SS,40,0.5,40,0.67700320038633,7.27014442772632,5.39397812379694,,,,,,,,,,,,,,,
All,SS,40,0.5,60,0.191485421551268,2.81913107180209,2.81913107180209,,,,,,,,,,,,,,,
All,SS,40,0.5,90,,,,,,,,,,,,,,,,,,
All,SS,40,0.5,180,,,,,,,,,,,,,,,,,,
All,SS,40,0.7,2,0.182574185835055,2.5298221281347,2.21359436211787,,,,,,,,,,,,,,,
All,SS,40,0.7,5,0.894427190999916,8.26236447190916,7.48776780266767,,,,,,,,,,,,,,,
All,SS,40,0.7,10,1.27017059221718,12.6,14.4,,,,,,,,,,,,,,,
All,SS,40,0.7,15,3.2331615074619,18.2,22,,,,,,,,,,,,,,,
All,SS,40,0.7,20,3.11769145362398,18.8,26.6,,,,,,,,,,,,,,,
All,SS,40,0.7,25,1.50111069989303,15.2,13.2,,,,,,,,,,,,,,,
All,SS,40,0.7,30,0.577350269189626,12,10.6,,,,,,,,,,,,,,,
All,SS,40,0.7,40,0.898146239020499,5.37401153701776,4.66690475583121,,,,,,,,,,,,,,,
All,SS,40,0.7,60,0.23094010767585,1.8,2.3,,,,,,,,,,,,,,,
All,SS,40,0.7,90,,0.244948974278318,,,,,,,,,,,,,,,,
All,SS,40,0.7,180,,,,,,,,,,,,,,,,,,
All,SS,40,0.9,2,,1.11803398874989,0.447213595499958,,,,,,,,,,,,,,,
All,SS,40,0.9,5,0.316227766016838,1.46059348668044,0.365148371670111,,,,,,,,,,,,,,,
All,SS,40,0.9,10,0.244948974278318,2.40416305603426,2.26274169979695,,,,,,,,,,,,,,,
All,SS,40,0.9,15,0.0816496580927726,1.5556349186104,2.12132034355964,,,,,,,,,,,,,,,
All,SS,40,0.9,20,,1.5556349186104,1.5556349186104,,,,,,,,,,,,,,,
All,SS,40,0.9,25,0.0816496580927726,0.707106781186547,0.424264068711928,,,,,,,,,,,,,,,
All,SS,40,0.9,30,,0.989949493661166,0.424264068711928,,,,,,,,,,,,,,,
All,SS,40,0.9,40,,0.5,0.3,,,,,,,,,,,,,,,
All,SS,40,0.9,60,0.0408248290463863,0.0707106781186547,0.282842712474619,,,,,,,,,,,,,,,
All,SS,40,0.9,90,,,,,,,,,,,,,,,,,,
All,SS,40,0.9,180,,,,,,,,,,,,,,,,,,
All,SS,40,1.1,2,,,,,,,,,,,,,,,,,,
All,SS,40,1.1,5,,,,,,,,,,,,,,,,,,
All,SS,40,1.1,10,,,,,,,,,,,,,,,,,,
All,SS,40,1.1,15,,,,,,,,,,,,,,,,,,
All,SS,40,1.1,20,,0.0707106781186547,0.0707106781186547,,,,,,,,,,,,,,,
All,SS,40,1.1,25,,0.0707106781186547,,,,,,,,,,,,,,,,
All,SS,40,1.1,30,,,0.0707106781186547,,,,,,,,,,,,,,,
All,SS,40,1.1,40,,,,,,,,,,,,,,,,,,
All,SS,40,1.1,60,0.0204124145231931,0.0353553390593274,,,,,,,,,,,,,,,,
All,SS,40,1.1,90,,,,,,,,,,,,,,,,,,
All,SS,40,1.1,180,,,,,,,,,,,,,,,,,,
All,SS,100,0.1,2,10.3965806344629,210.18019055087,41.079394672593,0.795822425754221,1.19373363863133,,,,,,,,,,,,,
All,SS,100,0.1,5,23.8746727726266,482.441706323158,126.124046081626,1.62446572413483,0.324893144826965,,,,,,,,,,,,,
All,SS,100,0.1,10,5.23975190252363,128.124939024376,32.9209912770965,0.251661147842358,,,,,,,,,,,,,,
All,SS,100,0.1,15,1.33562303397661,33.2768938854976,10.6770782520313,,,,,,,,,,,,,,,
All,SS,100,0.1,20,0.513701166914081,12.4565912940365,2.84722086720835,,,,,,,,,,,,,,,
All,SS,100,0.1,25,0.308220700148449,4.80468521341409,1.24565912940365,0.251661147842358,,,,,,,,,,,,,,
All,SS,100,0.1,30,0.205480466765633,1.77951304200522,1.24565912940365,,,,,,,,,,,,,,,
All,SS,100,0.1,40,0.0726483157256779,1.25830573921179,1.13247516529061,,,,,,,,,,,,,,,
All,SS,100,0.1,60,,0.177951304200522,,,,,,,,,,,,,,,,
All,SS,100,0.1,90,,0.0726483157256779,0.0726483157256779,,,,,,,,,,,,,,,
All,SS,100,0.1,180,,0.0419435246403931,0.0419435246403931,,,,,,,,,,,,,,,
All,SS,100,0.2,2,4.76343130293466,71.5930920783097,17.8317366886496,,,,,,,,,,,,,,,
All,SS,100,0.2,5,8.65688550615443,120.822551243089,23.4691286587295,,,,,,,,0.30731814857643,,,,,,,
All,SS,100,0.2,10,2.8182934158419,38.714768930388,8.2479290329957,,,,,,,,,,,,,,,
All,SS,100,0.2,15,0.38873012632302,5.04975246918104,0.504975246918104,,,,,,,,,,,,,,,
All,SS,100,0.2,20,0.38873012632302,4.3764521399569,1.00995049383621,,,,,,,,,,,,,,,
All,SS,100,0.2,25,0.874642784226795,5.21807755148707,1.00995049383621,,,,,,,,,,,,,,,
All,SS,100,0.2,30,0.291547594742265,2.86152639920259,0.168325082306035,,,,,,,,,,,,,,,
All,SS,100,0.2,40,0.618465843842649,1.19023807142381,,,,,,,,,,,,,,,,
All,SS,100,0.2,60,0.145773797371133,1.00995049383621,,,,,,,,,,,,,,,,
All,SS,100,0.2,90,,,,,,,,,,,,,,,,,,
All,SS,100,0.2,180,,0.0396746023807936,,,,,,,,,,,,,,,,
All,SS,100,0.3,2,2.88675134594813,28.25,7.5,,,,,,,,,,,,,,,
All,SS,100,0.3,5,0.942809041582064,12.2474487139159,2.44948974278318,,,,,,,,,,,,,,,
All,SS,100,0.3,10,0.639009650422694,6.00832755431992,1.42302494707577,,,,,,,,,,,,,,,
All,SS,100,0.3,15,0.0912870929175277,0.948683298050514,0.632455532033676,,,,,,,,,,,,,,,
All,SS,100,0.3,20,0.0912870929175277,1.58113883008419,0.158113883008419,,,,,,,,,,,,,,,
All,SS,100,0.3,25,0.456435464587638,1.10679718105893,0.158113883008419,,,,,,,,,,,,,,,
All,SS,100,0.3,30,0.182574185835055,1.10679718105893,,,,,,,,,,,,,,,,
All,SS,100,0.3,40,0.129099444873581,1.00623058987491,0.111803398874989,,,,,,,,,,,,,,,
All,SS,100,0.3,60,0.136930639376292,1.10679718105893,0.237170824512628,,,,,,,,,,,,,,,
All,SS,100,0.3,90,,,,,,,,,,,,,,,,,,
All,SS,100,0.3,180,,,,,,,,,,,,,,,,,,
All,SS,100,0.4,2,,0.465474668125631,0.698212002188447,,,,,,,,,,,,,,,
All,SS,100,0.4,5,,0.380058475033046,,,,,,,,,,,,,,,,
All,SS,100,0.4,10,,,,,,,,,,,,,,,,,,
All,SS,100,0.4,15,,0.441588043316392,,,,,,,,,,,,,,,,
All,SS,100,0.4,20,,0.147196014438797,,,,,,,,,,,,,,,,
All,SS,100,0.4,25,,0.441588043316392,,,,,,,,,,,,,,,,
All,SS,100,0.4,30,0.254950975679639,0.735980072193987,,,,,,,,,,,,,,,,
All,SS,100,0.4,40,0.0600925212577332,0.520416499866533,,,,,,,,,,,,,,,,
All,SS,100,0.4,60,,0.147196014438797,,,,,,,,,,,,,,,,
All,SS,100,0.4,90,,,,,,,,,,,,,,,,,,
All,SS,100,0.4,180,,,,,,,,,,,,,,,,,,
All,SS,100,0.5,2,,0.214087209644419,,,,,,,,,,,,,,,,
All,SS,100,0.5,5,,,,,,,,,,,,,,,,,,
All,SS,100,0.5,10,,,,,,,,,,,,,,,,,,
All,SS,100,0.5,15,,,,,,,,,,,,,,,,,,
All,SS,100,0.5,20,,,,,,,,,,,,,,,,,,
All,SS,100,0.5,25,,,,,,,,,,,,,,,,,,
All,SS,100,0.5,30,,0.135400640077266,,,,,,,,,,,,,,,,
All,SS,100,0.5,40,0.16583123951777,0.191485421551268,0.0957427107756338,,,,,,,,,,,,,,,
All,SS,100,0.5,60,,0.135400640077266,0.067700320038633,,,,,,,,,,,,,,,
All,SS,100,0.5,90,,,,,,,,,,,,,,,,,,
All,SS,100,0.5,180,,,,,,,,,,,,,,,,,,
All,SS,100,0.7,2,,0.129099444873581,,,,,,,,,,,,,,,,
All,SS,100,0.7,5,,0.105409255338946,,,,,,,,,,,,,,,,
All,SS,100,0.7,10,,,,,,,,,,,,,,,,,,
All,SS,100,0.7,15,,,,,,,,,,,,,,,,,,
All,SS,100,0.7,20,,0.0816496580927726,,,,,,,,,,,,,,,,
All,SS,100,0.7,25,0.0471404520791032,0.163299316185545,,,,,,,,,,,,,,,,
All,SS,100,0.7,30,0.0471404520791032,0.0816496580927726,,,,,,,,,,,,,,,,
All,SS,100,0.7,40,,0.115470053837925,0.0577350269189626,,,,,,,,,,,,,,,
All,SS,100,0.7,60,0.0235702260395516,0.0816496580927726,0.0408248290463863,,,,,,,,,,,,,,,
All,SS,100,0.7,90,,,,,,,,,,,,,,,,,,
All,SS,100,0.7,180,,0.0577350269189626,,,,,,,,,,,,,,,,
All,SS,100,0.9,2,,,,,,,,,,,,,,,,,,
All,SS,100,0.9,5,,0.074535599249993,,,,,,,,,,,,,,,,
All,SS,100,0.9,10,,0.0577350269189626,,,,,,,,,,,,,,,,
All,SS,100,0.9,15,0.0333333333333333,0.0577350269189626,,,,,,,,,,,,,,,,
All,SS,100,0.9,20,,0.115470053837925,,,,,,,,,,,,,,,,
All,SS,100,0.9,25,0.0666666666666667,0.173205080756888,,,,,,,,,,,,,,,,
All,SS,100,0.9,30,,0.0577350269189626,,,,,,,,,,,,,,,,
All,SS,100,0.9,40,,0.163299316185545,,,,,,,,,,,,,,,,
All,SS,100,0.9,60,,,,,,,,,,,,,,,,,,
All,SS,100,0.9,90,,,,,,,,,,,,,,,,,,
All,SS,100,0.9,180,,,,,,,,,,,,,,,,,,
All,SS,100,1.1,2,,,,,,,,,,,,,,,,,,
All,SS,100,1.1,5,,0.0372677996249965,,,,,,,,,,,,,,,,
All,SS,100,1.1,10,,0.0577350269189626,,,,,,,,,,,,,,,,
All,SS,100,1.1,15,,0.0577350269189626,0.0288675134594813,,,,,,,,,,,,,,,
All,SS,100,1.1,20,,0.0288675134594813,,,,,,,,,,,,,,,,
All,SS,100,1.1,25,,,,,,,,,,,,,,,,,,
All,SS,100,1.1,30,,,,,,,,,,,,,,,,,,
All,SS,100,1.1,40,,,,,,,,,,,,,,,,,,
All,SS,100,1.1,60,,,,,,,,,,,,,,,,,,
All,SS,100,1.1,90,,,,,,,,,,,,,,,,,,
All,SS,100,1.1,180,,,,,,,,,,,,,,,,,,
Unk,SS,0.4,0.1,2,,,,,,,,,,,,,,,,,,
Unk,SS,0.4,0.1,5,,,,,,,,,,,,,,,,,,
Unk,SS,0.4,0.1,10,,,,,,,,,,,,,,,,,,
Unk,SS,0.4,0.1,15,,,,,,,,,,,,,,,,,,
Unk,SS,0.4,0.1,20,,,,,,,,,,,,,,,,,,
Unk,SS,0.4,0.1,25,,,,,,,,,,,,,,,,,,
Unk,SS,0.4,0.1,30,,,,,,,,,,,,,,,,,,
Unk,SS,0.4,0.1,40,,,,,,,,,,,,,,,,,,
Unk,SS,0.4,0.1,60,,,,,,,,,,,,,,,,,,
Unk,SS,0.4,0.1,90,,,,,,,,,,,,,,,,,,
Unk,SS,0.4,0.1,180,,,,,,,,,,,,,,,,,,
Unk,SS,0.4,0.2,2,,,,,,,,,,,,,,,,,,
Unk,SS,0.4,0.2,5,,,,,,,,,,,,,,,,,,
Unk,SS,0.4,0.2,10,,,,,,,,,,,,,,,,,,
Unk,SS,0.4,0.2,15,,,,,,,,,,,,,,,,,,
Unk,SS,0.4,0.2,20,,,,,,,,,,,,,,,,,,
Unk,SS,0.4,0.2,25,,,,,,,,,,,,,,,,,,
Unk,SS,0.4,0.2,30,,,,,,,,,,,,,,,,,,
Unk,SS,0.4,0.2,40,,,,,,,,,,,,,,,,,,
Unk,SS,0.4,0.2,60,,,,,,,,,,,,,,,,,,
Unk,SS,0.4,0.2,90,,,,,,,,,,,,,,,,,,
Unk,SS,0.4,0.2,180,,,,,,,,,,,,,,,,,,
Unk,SS,0.4,0.3,2,,,,,,,,,,,,,,,,,,
